doi,title,year,journal,themes,methods,split
https://doi.org/10.1175/bams-d-15-00142.1,The Saharan Aerosol Long-Range Transport and Aerosol–Cloud-Interaction Experiment: Overview and Selected Highlights,2016,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols,unspecified,blind_test
https://doi.org/10.1175/bams-d-15-00212.1,What Is the Polar Vortex and How Does It Influence Weather?,2016,Bulletin of the American Meteorological Society,atmospheric-chemistry;climate-variability-change,numerical_modeling,development
https://doi.org/10.1175/bams-d-15-00213.1,ML-CIRRUS: The Airborne Experiment on Natural Cirrus and Contrail Cirrus with the High-Altitude Long-Range Research Aircraft HALO,2016,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols,unspecified,train
https://doi.org/10.1175/bams-d-15-00221.1,"The Green Ocean Amazon Experiment (GoAmazon2014/5) Observes Pollution Affecting Gases, Aerosols, Clouds, and Rainfall over the Rain Forest",2016,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols;air-quality-exposure,unspecified,blind_test
https://doi.org/10.1175/bams-d-15-00224.1,"Reservoir Evaporation in the Western United States: Current Science, Challenges, and Future Needs",2017,Bulletin of the American Meteorological Society,dynamics-weather-systems;hydrometeorology,unspecified,train
https://doi.org/10.1175/bams-d-15-00230.1,A Closer Look at the ABI on the GOES-R Series,2016,Bulletin of the American Meteorological Society,dynamics-weather-systems;cloud-precipitation-microphysics;aerosols,numerical_modeling,blind_test
https://doi.org/10.1175/bams-d-15-00235.1,The Southern China Monsoon Rainfall Experiment (SCMREX),2016,Bulletin of the American Meteorological Society,dynamics-weather-systems;cloud-precipitation-microphysics;observations-instruments;climate-variability-change,observation;numerical_modeling,train
https://doi.org/10.1175/bams-d-15-00243.1,Real-Time Flood Forecasting and Information System for the State of Iowa,2016,Bulletin of the American Meteorological Society,forecasting-predictability;extremes;hydrometeorology,review_synthesis,development
https://doi.org/10.1175/bams-d-15-00247.1,The FLASH Project: Improving the Tools for Flash Flood Monitoring and Prediction across the United States,2016,Bulletin of the American Meteorological Society,forecasting-predictability;extremes;hydrometeorology,numerical_modeling;review_synthesis,train
https://doi.org/10.1175/bams-d-15-00257.1,The 2015 Plains Elevated Convection at Night Field Project,2016,Bulletin of the American Meteorological Society,dynamics-weather-systems;cloud-precipitation-microphysics;aerosols;climate-variability-change,numerical_modeling,development
https://doi.org/10.1175/bams-d-15-00267.1,"“The Stippling Shows Statistically Significant Grid Points”: How Research Results are Routinely Overstated and Overinterpreted, and What to Do about It",2016,Bulletin of the American Meteorological Society,statistics-causal-ml,numerical_modeling;statistical_ml,train
https://doi.org/10.1175/bams-d-15-00268.1,Stochastic Parameterization: Toward a New View of Weather and Climate Models,2016,Bulletin of the American Meteorological Society,dynamics-weather-systems;climate-variability-change;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.1175/bams-d-15-00299.1,Global Climatologies of Eulerian and Lagrangian Flow Features based on ERA-Interim,2017,Bulletin of the American Meteorological Society,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/bams-d-15-00306.1,The Global Precipitation Measurement (GPM) Mission for Science and Society,2016,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments;hydrometeorology;land-atmosphere,observation;remote_sensing;numerical_modeling,blind_test
https://doi.org/10.1175/bams-d-15-00308.1,"The Weather Research and Forecasting Model: Overview, System Efforts, and Future Directions",2017,Bulletin of the American Meteorological Society,dynamics-weather-systems;forecasting-predictability;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/bams-d-15-00324.1,Climate Engine: Cloud Computing and Visualization of Climate and Remote Sensing Data for Advanced Natural Resource Monitoring and Process Understanding,2017,Bulletin of the American Meteorological Society,dynamics-weather-systems;cloud-precipitation-microphysics;remote-sensing-retrieval,remote_sensing;numerical_modeling,train
https://doi.org/10.1175/bams-d-16-0007.1,Estimating Changes in Global Temperature since the Preindustrial Period,2017,Bulletin of the American Meteorological Society,dynamics-weather-systems;aerosols;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/bams-d-16-0009.1,Observing and Predicting the 2015/16 El Niño,2016,Bulletin of the American Meteorological Society,climate-variability-change,numerical_modeling,development
https://doi.org/10.1175/bams-d-16-0017.1,The Subseasonal to Seasonal (S2S) Prediction Project Database,2016,Bulletin of the American Meteorological Society,forecasting-predictability;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/bams-d-16-0019.1,PDRMIP: A Precipitation Driver and Response Model Intercomparison Project—Protocol and Preliminary Results,2016,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;climate-variability-change;hydrometeorology;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.1175/bams-d-16-0030.1,Climate Process Team on Internal Wave–Driven Ocean Mixing,2017,Bulletin of the American Meteorological Society,dynamics-weather-systems;remote-sensing-retrieval;climate-variability-change,remote_sensing;numerical_modeling,train
https://doi.org/10.1175/bams-d-16-0046.1,CASPER: Coupled Air–Sea Processes and Electromagnetic Ducting Research,2017,Bulletin of the American Meteorological Society,dynamics-weather-systems;cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments,observation;remote_sensing,train
https://doi.org/10.1175/bams-d-16-0052.1,Capability of the SMAP Mission to Measure Ocean Surface Winds in Storms,2017,Bulletin of the American Meteorological Society,dynamics-weather-systems;remote-sensing-retrieval;hydrometeorology;land-atmosphere,remote_sensing,train
https://doi.org/10.1175/bams-d-16-0057.1,Overturning in the Subpolar North Atlantic Program: A New International Ocean Observing System,2016,Bulletin of the American Meteorological Society,climate-variability-change;ocean-atmosphere,numerical_modeling,development
https://doi.org/10.1175/bams-d-16-0065.1,"Introducing the New Generation of Chinese Geostationary Weather Satellites, Fengyun-4",2016,Bulletin of the American Meteorological Society,dynamics-weather-systems;cloud-precipitation-microphysics;aerosols;remote-sensing-retrieval,observation;remote_sensing;numerical_modeling,train
https://doi.org/10.1175/bams-d-16-0099.1,"Over 5,000 Years of Ensemble Future Climate Simulations by 60-km Global and 20-km Regional Atmospheric Models",2016,Bulletin of the American Meteorological Society,dynamics-weather-systems;forecasting-predictability;climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.1175/bams-d-16-0123.1,Using Artificial Intelligence to Improve Real-Time Decision-Making for High-Impact Weather,2017,Bulletin of the American Meteorological Society,climate-variability-change;extremes;statistics-causal-ml,numerical_modeling;review_synthesis,development
https://doi.org/10.1175/bams-d-16-0134.1,Will Global Warming Make Hurricane Forecasting More Difficult?,2016,Bulletin of the American Meteorological Society,dynamics-weather-systems;forecasting-predictability;climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.1175/bams-d-16-0182.1,The Olympic Mountains Experiment (OLYMPEX),2017,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;observations-instruments,observation;numerical_modeling,train
https://doi.org/10.1175/bams-d-16-0236.1,"WUDAPT: An Urban Weather, Climate, and Environmental Modeling Infrastructure for the Anthropocene",2018,Bulletin of the American Meteorological Society,remote-sensing-retrieval;land-atmosphere,remote_sensing;numerical_modeling,development
https://doi.org/10.1175/bams-d-16-0244.1,The Grape Remote Sensing Atmospheric Profile and Evapotranspiration Experiment,2018,Bulletin of the American Meteorological Society,dynamics-weather-systems;remote-sensing-retrieval;hydrometeorology,remote_sensing,train
https://doi.org/10.1175/bams-d-16-0259.1,More-Persistent Weak Stratospheric Polar Vortex States Linked to Cold Extremes,2017,Bulletin of the American Meteorological Society,dynamics-weather-systems;atmospheric-chemistry;climate-variability-change;extremes,numerical_modeling,blind_test
https://doi.org/10.1175/bams-d-16-0287.1,The ITCZ and the Seasonal Cycle over Equatorial Africa,2018,Bulletin of the American Meteorological Society,dynamics-weather-systems;climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.1175/bams-d-16-0292.1,Defining Ecological Drought for the Twenty-First Century,2017,Bulletin of the American Meteorological Society,dynamics-weather-systems;climate-variability-change;extremes;hydrometeorology,numerical_modeling,train
https://doi.org/10.1175/bams-d-16-0301.1,PM2.5 Pollution in China and How It Has Been Exacerbated by Terrain and Meteorological Conditions,2017,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols;air-quality-exposure,unspecified,blind_test
https://doi.org/10.1175/bams-d-16-0324.1,CloudSat and CALIPSO within the A-Train: Ten Years of Actively Observing the Earth System,2017,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols,unspecified,train
https://doi.org/10.1175/bams-d-17-0001.1,Land–Atmosphere Interactions: The LoCo Perspective,2017,Bulletin of the American Meteorological Society,remote-sensing-retrieval;climate-variability-change;hydrometeorology;land-atmosphere,remote_sensing;numerical_modeling;review_synthesis,train
https://doi.org/10.1175/bams-d-17-0003.1,The North Atlantic Waveguide and Downstream Impact Experiment,2018,Bulletin of the American Meteorological Society,dynamics-weather-systems;cloud-precipitation-microphysics;aerosols;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/bams-d-17-0036.1,Coupled Data Assimilation for Integrated Earth System Analysis and Prediction,2017,Bulletin of the American Meteorological Society,forecasting-predictability;observations-instruments;numerical-weather-prediction;climate-variability-change,observation;numerical_modeling,train
https://doi.org/10.1175/bams-d-17-0057.1,"Recent Third Pole’s Rapid Warming Accompanies Cryospheric Melt and Water Cycle Intensification and Interactions between Monsoon and Environment: Multidisciplinary Approach with Observations, Modeling, and Analysis",2018,Bulletin of the American Meteorological Society,dynamics-weather-systems;observations-instruments;climate-variability-change;hydrometeorology,observation;numerical_modeling,train
https://doi.org/10.1175/bams-d-17-0098.1,Predicting Near-Term Changes in the Earth System: A Large Ensemble of Initialized Decadal Prediction Simulations Using the Community Earth System Model,2018,Bulletin of the American Meteorological Society,dynamics-weather-systems;forecasting-predictability;climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.1175/bams-d-17-0133.1,"Comprehensive Study of Optical, Physical, Chemical, and Radiative Properties of Total Columnar Atmospheric Aerosols over China: An Overview of Sun–Sky Radiometer Observation Network (SONET) Measurements",2017,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;atmospheric-radiation;atmospheric-chemistry;aerosols;remote-sensing-retrieval;observations-instruments,observation,train
https://doi.org/10.1175/bams-d-17-0138.1,MSWEP V2 Global 3-Hourly 0.1° Precipitation: Methodology and Quantitative Assessment,2018,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;observations-instruments;climate-variability-change,observation;numerical_modeling;review_synthesis,train
https://doi.org/10.1175/bams-d-17-0149.1,Flash Droughts: A Review and Assessment of the Challenges Imposed by Rapid-Onset Droughts in the United States,2017,Bulletin of the American Meteorological Society,climate-variability-change;extremes;hydrometeorology,numerical_modeling;review_synthesis,train
https://doi.org/10.1175/bams-d-17-0157.1,Defining “Atmospheric River”: How the Glossary of Meteorology Helped Resolve a Debate,2018,Bulletin of the American Meteorological Society,climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/bams-d-17-0184.1,Continental U.S. Hurricane Landfall Frequency and Associated Damage: Observations and Future Risks,2018,Bulletin of the American Meteorological Society,dynamics-weather-systems;observations-instruments;extremes,observation;numerical_modeling;review_synthesis,development
https://doi.org/10.1175/bams-d-17-0212.1,The Global N2O Model Intercomparison Project,2018,Bulletin of the American Meteorological Society,dynamics-weather-systems;atmospheric-chemistry;aerosols;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.1175/bams-d-17-0223.1,Earth Observations from DSCOVR EPIC Instrument,2018,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols;observations-instruments,observation,train
https://doi.org/10.1175/bams-d-17-0227.1,The Perdigão: Peering into Microscale Details of Mountain Winds,2018,Bulletin of the American Meteorological Society,observations-instruments,observation;numerical_modeling,train
https://doi.org/10.1175/bams-d-17-0267.1,CESM1(WACCM) Stratospheric Aerosol Geoengineering Large Ensemble Project,2018,Bulletin of the American Meteorological Society,forecasting-predictability;cloud-precipitation-microphysics;atmospheric-chemistry;aerosols;climate-variability-change;earth-system-models,numerical_modeling,blind_test
https://doi.org/10.1175/bams-d-17-0278.1,"The Aerosols, Radiation and Clouds in Southern Africa Field Campaign in Namibia: Overview, Illustrative Observations, and Way Forward",2019,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;atmospheric-radiation;atmospheric-chemistry;aerosols;observations-instruments,observation,train
https://doi.org/10.1175/bams-d-18-0013.1,New Era of Air Quality Monitoring from Space: Geostationary Environment Monitoring Spectrometer (GEMS),2019,Bulletin of the American Meteorological Society,dynamics-weather-systems;atmospheric-chemistry;aerosols;air-quality-exposure,observation,train
https://doi.org/10.1175/bams-d-18-0023.1,A Scale to Characterize the Strength and Impacts of Atmospheric Rivers,2018,Bulletin of the American Meteorological Society,climate-variability-change;extremes;hydrometeorology,numerical_modeling;review_synthesis,blind_test
https://doi.org/10.1175/bams-d-18-0040.1,Improving Wind Energy Forecasting through Numerical Weather Prediction Model Development,2019,Bulletin of the American Meteorological Society,forecasting-predictability;numerical-weather-prediction;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/bams-d-18-0056.1,"The Plankton, Aerosol, Cloud, Ocean Ecosystem Mission: Status, Science, Advances",2019,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols;ocean-atmosphere,unspecified,train
https://doi.org/10.1175/bams-d-18-0072.1,The Arctic Cloud Puzzle: Using ACLOUD/PASCAL Multiplatform Observations to Unravel the Role of Clouds and Aerosol Particles in Arctic Amplification,2018,Bulletin of the American Meteorological Society,dynamics-weather-systems;cloud-precipitation-microphysics;aerosols;observations-instruments,observation,train
https://doi.org/10.1175/bams-d-18-0109.1,The Exceptional Summer Heat Wave in Southern Europe 2017,2019,Bulletin of the American Meteorological Society,dynamics-weather-systems;air-quality-exposure;climate-variability-change;land-atmosphere,numerical_modeling,development
https://doi.org/10.1175/bams-d-18-0167.1,Kilometer-Scale Climate Models: Prospects and Challenges,2019,Bulletin of the American Meteorological Society,climate-variability-change;hydrometeorology,numerical_modeling,train
https://doi.org/10.1175/bams-d-18-0189.1,Tropical Cyclones and Climate Change Assessment: Part I: Detection and Attribution,2019,Bulletin of the American Meteorological Society,dynamics-weather-systems;climate-variability-change,numerical_modeling;review_synthesis,train
https://doi.org/10.1175/bams-d-18-0194.1,Tropical Cyclones and Climate Change Assessment: Part II: Projected Response to Anthropogenic Warming,2019,Bulletin of the American Meteorological Society,dynamics-weather-systems;remote-sensing-retrieval;climate-variability-change,remote_sensing;numerical_modeling;review_synthesis,train
https://doi.org/10.1175/bams-d-18-0195.1,Making the Black Box More Transparent: Understanding the Physical Implications of Machine Learning,2019,Bulletin of the American Meteorological Society,climate-variability-change;statistics-causal-ml,numerical_modeling;statistical_ml,train
https://doi.org/10.1175/bams-d-18-0211.1,Making Society Climate Resilient: International Progress under the Global Framework for Climate Services,2019,Bulletin of the American Meteorological Society,climate-variability-change,unspecified,development
https://doi.org/10.1175/bams-d-18-0268.1,"FLUXNET-CH4 Synthesis Activity: Objectives, Observations, and Future Directions",2019,Bulletin of the American Meteorological Society,dynamics-weather-systems;observations-instruments;climate-variability-change,observation;numerical_modeling;review_synthesis,train
https://doi.org/10.1175/bams-d-18-0270.1,The Subseasonal Experiment (SubX): A Multimodel Subseasonal Prediction Experiment,2019,Bulletin of the American Meteorological Society,dynamics-weather-systems;forecasting-predictability;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/bams-d-18-0280.1,Climate Science Needs to Take Risk Assessment Much More Seriously,2019,Bulletin of the American Meteorological Society,climate-variability-change,review_synthesis,train
https://doi.org/10.1175/bams-d-18-0290.1,"The COSMIC/FORMOSAT-3 Radio Occultation Mission after 12 Years: Accomplishments, Remaining Challenges, and Potential Impacts of COSMIC-2",2019,Bulletin of the American Meteorological Society,dynamics-weather-systems;atmospheric-chemistry,unspecified,development
https://doi.org/10.1175/bams-d-18-0326.1,Windows of Opportunity for Skillful Forecasts Subseasonal to Seasonal and Beyond,2020,Bulletin of the American Meteorological Society,dynamics-weather-systems;forecasting-predictability;climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.1175/bams-d-18-0341.1,The Global Land Surface Satellite (GLASS) Product Suite,2020,Bulletin of the American Meteorological Society,dynamics-weather-systems;remote-sensing-retrieval;land-atmosphere,remote_sensing,train
https://doi.org/10.1175/bams-d-19-0001.1,Our Skill in Modeling Mountain Rain and Snow is Bypassing the Skill of Our Observational Networks,2019,Bulletin of the American Meteorological Society,observations-instruments;climate-variability-change,observation;numerical_modeling,train
https://doi.org/10.1175/bams-d-19-0017.1,Toward an Operational Anthropogenic CO2 Emissions Monitoring and Verification Support Capacity,2020,Bulletin of the American Meteorological Society,dynamics-weather-systems;atmospheric-chemistry;aerosols;climate-variability-change,unspecified,train
https://doi.org/10.1175/bams-d-19-0037.1,Current and Emerging Developments in Subseasonal to Decadal Prediction,2020,Bulletin of the American Meteorological Society,dynamics-weather-systems;forecasting-predictability;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/bams-d-19-0040.1,Unlocking Pre-1850 Instrumental Meteorological Records: A Global Inventory,2019,Bulletin of the American Meteorological Society,dynamics-weather-systems;observations-instruments;climate-variability-change,observation;numerical_modeling,train
https://doi.org/10.1175/bams-d-19-0113.1,The Ongoing Need for High-Resolution Regional Climate Models: Process Understanding and Stakeholder Information,2020,Bulletin of the American Meteorological Society,dynamics-weather-systems;climate-variability-change;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.1175/bams-d-19-0165.1,Is Weather Chaotic?: Coexistence of Chaos and Order within a Generalized Lorenz Model,2020,Bulletin of the American Meteorological Society,dynamics-weather-systems,numerical_modeling,blind_test
https://doi.org/10.1175/bams-d-19-0198.1,Going to Extremes: Installing the World’s Highest Weather Stations on Mount Everest,2020,Bulletin of the American Meteorological Society,observations-instruments;extremes,observation,train
https://doi.org/10.1175/bams-d-19-0304.1,Meteosat Third Generation (MTG): Continuation and Innovation of Observations from Geostationary Orbit,2021,Bulletin of the American Meteorological Society,dynamics-weather-systems;observations-instruments,observation;numerical_modeling,development
https://doi.org/10.1175/bams-d-19-0308.1,"Statistical Postprocessing for Weather Forecasts: Review, Challenges, and Avenues in a Big Data World",2020,Bulletin of the American Meteorological Society,forecasting-predictability;cloud-precipitation-microphysics;observations-instruments;extremes;hydrometeorology;statistics-causal-ml,observation;numerical_modeling;statistical_ml;review_synthesis,train
https://doi.org/10.1175/bams-d-19-0335.1,Monsoons Climate Change Assessment,2020,Bulletin of the American Meteorological Society,dynamics-weather-systems;observations-instruments;climate-variability-change,observation;numerical_modeling;review_synthesis,train
https://doi.org/10.1175/bams-d-19-0337.1,Evaluating Climate Models with the CLIVAR 2020 ENSO Metrics Package,2020,Bulletin of the American Meteorological Society,climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.1175/bams-d-19-0364.1,The Integrated Carbon Observation System in Europe,2021,Bulletin of the American Meteorological Society,dynamics-weather-systems;observations-instruments,observation,blind_test
https://doi.org/10.1175/bams-d-20-0132.1,"Observations of Clouds, Aerosols, Precipitation, and Surface Radiation over the Southern Ocean: An Overview of CAPRICORN, MARCUS, MICRE, and SOCRATES",2020,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;atmospheric-radiation;atmospheric-chemistry;aerosols;observations-instruments,observation,train
https://doi.org/10.1175/bams-d-20-0193.1,50 Grades of Shade,2021,Bulletin of the American Meteorological Society,air-quality-exposure;land-atmosphere,unspecified,train
https://doi.org/10.1175/bams-d-21-0075.1,The Global Wind Atlas: A High-Resolution Dataset of Climatologies and Associated Web-Based Application,2023,Bulletin of the American Meteorological Society,forecasting-predictability,numerical_modeling,train
https://doi.org/10.1175/bams-d-21-0125.1,MetPy: A Meteorological Python Library for Data Analysis and Visualization,2022,Bulletin of the American Meteorological Society,cloud-precipitation-microphysics;observations-instruments,observation;numerical_modeling,train
https://doi.org/10.1175/bams-d-23-0064.1,"Aerosol, Clouds and Trace Gases Research Infrastructure (ACTRIS): The European Research Infrastructure Supporting Atmospheric Science",2024,Bulletin of the American Meteorological Society,forecasting-predictability;cloud-precipitation-microphysics;atmospheric-chemistry;aerosols;air-quality-exposure,unspecified,train
https://doi.org/10.1175/jamc-d-15-0130.1,"The Microwave Radiative Properties of Falling Snow Derived from Nonspherical Ice Particle Models. Part I: An Extensive Database of Simulated Pristine Crystals and Aggregate Particles, and Their Scattering Properties",2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;cloud-precipitation-microphysics;atmospheric-radiation;remote-sensing-retrieval;observations-instruments;hydrometeorology;land-atmosphere,observation;remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-15-0162.1,Two-Meter Temperature and Precipitation from Atmospheric Reanalysis Evaluated for Alaska,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;cloud-precipitation-microphysics;observations-instruments;climate-variability-change,observation;reanalysis,blind_test
https://doi.org/10.1175/jamc-d-15-0199.1,Influence of the Summer NAO on the Spring-NAO-Based Predictability of the East Asian Summer Monsoon,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;forecasting-predictability;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/jamc-d-15-0203.1,Polarimetric Radar Characteristics of Melting Hail. Part III: Validation of the Algorithm for Hail Size Discrimination,2016,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments;climate-variability-change;quality-control-uncertainty,observation;remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-15-0214.1,Assessing the Impact of Typhoons on Rice Production in the Philippines,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;climate-variability-change,unspecified,development
https://doi.org/10.1175/jamc-d-15-0217.1,Daytime Cirrus Cloud Top-of-the-Atmosphere Radiative Forcing Properties at a Midlatitude Site and Their Global Consequences,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;cloud-precipitation-microphysics;atmospheric-radiation;atmospheric-chemistry;aerosols,unspecified,train
https://doi.org/10.1175/jamc-d-15-0248.1,The Measured Relationship between Ice Water Content and Cloud Radar Reflectivity in Tropical Convective Clouds,2016,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;aerosols;remote-sensing-retrieval,remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-15-0249.1,A Probabilistic Multispectral Pattern Recognition Method for Detection of Overshooting Cloud Tops Using Passive Satellite Imager Observations,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;cloud-precipitation-microphysics;aerosols;remote-sensing-retrieval;observations-instruments,observation;remote_sensing;numerical_modeling,development
https://doi.org/10.1175/jamc-d-15-0261.1,Impact of the North Atlantic Oscillation on Transatlantic Flight Routes and Clear-Air Turbulence,2016,Journal of Applied Meteorology and Climatology,boundary-layer-turbulence;aerosols,unspecified,train
https://doi.org/10.1175/jamc-d-15-0265.1,"Trend Analysis and Forecast of Precipitation, Reference Evapotranspiration, and Rainfall Deficit in the Blackland Prairie of Eastern Mississippi",2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;forecasting-predictability;cloud-precipitation-microphysics;climate-variability-change;extremes;hydrometeorology,numerical_modeling,blind_test
https://doi.org/10.1175/jamc-d-15-0276.1,Remotely Sensed Land Skin Temperature as a Spatial Predictor of Air Temperature across the Conterminous United States,2016,Journal of Applied Meteorology and Climatology,observations-instruments;climate-variability-change;land-atmosphere,observation;numerical_modeling,train
https://doi.org/10.1175/jamc-d-15-0297.1,The Potential Predictability of Fire Danger Provided by Numerical Weather Prediction,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;forecasting-predictability;numerical-weather-prediction,unspecified,train
https://doi.org/10.1175/jamc-d-15-0302.1,Probability-Weighted Ensembles of U.S. County-Level Climate Projections for Climate Risk Analysis,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;forecasting-predictability;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/jamc-d-15-0304.1,"The GEWEX Water Vapor Assessment: Results from Intercomparison, Trend, and Homogeneity Analysis of Total Column Water Vapor",2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;climate-variability-change;quality-control-uncertainty,numerical_modeling;review_synthesis,development
https://doi.org/10.1175/jamc-d-15-0338.1,Connecting Microphysical Processes in Colorado Winter Storms with Vertical Profiles of Radar Observations,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;cloud-precipitation-microphysics;aerosols;remote-sensing-retrieval;observations-instruments,observation;remote_sensing;numerical_modeling,train
https://doi.org/10.1175/jamc-d-15-0342.1,Spatial Redistribution of U.S. Tornado Activity between 1954 and 2013,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.1175/jamc-d-15-0355.1,Retrieval of Snow Properties for Ku- and Ka-Band Dual-Frequency Radar,2016,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments;hydrometeorology;land-atmosphere,observation;remote_sensing,train
https://doi.org/10.1175/jamc-d-16-0031.1,Local Complementarity of Wind and Solar Energy Resources over Europe: An Assessment Study from a Meteorological Perspective,2016,Journal of Applied Meteorology and Climatology,forecasting-predictability;atmospheric-radiation,review_synthesis,train
https://doi.org/10.1175/jamc-d-16-0082.1,"Radiation Fluxes in a Business District of Shanghai, China",2016,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;atmospheric-radiation;aerosols;land-atmosphere,unspecified,train
https://doi.org/10.1175/jamc-d-16-0096.1,Assessment of the Energy Balance Closure under Advective Conditions and Its Impact Using Remote Sensing Data,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;remote-sensing-retrieval;land-atmosphere,remote_sensing;review_synthesis,blind_test
https://doi.org/10.1175/jamc-d-16-0102.1,Changes in Wind Speed under Heat Waves Enhance Urban Heat Islands in the Beijing Metropolitan Area,2016,Journal of Applied Meteorology and Climatology,dynamics-weather-systems;air-quality-exposure;climate-variability-change;land-atmosphere,unspecified,blind_test
https://doi.org/10.1175/jamc-d-16-0143.1,The Observation Record Length Necessary to Generate Robust Soil Moisture Percentiles,2016,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments;hydrometeorology;land-atmosphere,observation;remote_sensing,train
https://doi.org/10.1175/jamc-d-16-0168.1,Characterizing Ventilation and Exposure in Street Canyons Using Lagrangian Particles,2017,Journal of Applied Meteorology and Climatology,air-quality-exposure;land-atmosphere,unspecified,blind_test
https://doi.org/10.1175/jamc-d-16-0175.1,Modeling Solar Irradiance and Solar PV Power Output to Create a Resource Assessment Using Linear Multiple Multivariate Regression,2016,Journal of Applied Meteorology and Climatology,atmospheric-radiation,numerical_modeling;statistical_ml;review_synthesis,train
https://doi.org/10.1175/jamc-d-16-0183.1,Solar Irradiance Nowcasting Case Studies near Sacramento,2016,Journal of Applied Meteorology and Climatology,forecasting-predictability;atmospheric-radiation,unspecified,train
https://doi.org/10.1175/jamc-d-16-0204.1,Seasonal Climate Prediction: A New Source of Information for the Management of Wind Energy Resources,2017,Journal of Applied Meteorology and Climatology,forecasting-predictability,numerical_modeling,train
https://doi.org/10.1175/jamc-d-16-0205.1,Prediction of Energy Dissipation Rates for Aviation Turbulence. Part I: Forecasting Nonconvective Turbulence,2016,Journal of Applied Meteorology and Climatology,forecasting-predictability;boundary-layer-turbulence,numerical_modeling,train
https://doi.org/10.1175/jamc-d-16-0216.1,Impact of Lake Breezes on Summer Ozone Concentrations in the Salt Lake Valley,2016,Journal of Applied Meteorology and Climatology,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols,numerical_modeling,development
