journal_rank,journal,title,doi,openalex_id,publication_date,year,type,openalex_cited_by_count,authors,topics,is_oa,oa_status,landing_page_url,pdf_url,wos_times_cited,download_status,local_path,sha256,notes
15,Journal of Applied Meteorology and Climatology,"The GEWEX Water Vapor Assessment: Results from Intercomparison, Trend, and Homogeneity Analysis of Total Column Water Vapor",https://doi.org/10.1175/jamc-d-15-0304.1,https://openalex.org/W2340310538,2016-04-22,2016,article,108,Marc Schröder; M. Lockhoff; J. M. Forsythe; Heather Cronk; Thomas H. Vonder Haar; Ralf Bennartz,Climate variability and models; Atmospheric and Environmental Gas Dynamics; Oceanographic and Atmospheric Processes,False,closed,https://doi.org/10.1175/jamc-d-15-0304.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Deep-Learning-Based Gridded Downscaling of Surface Meteorological Variables in Complex Terrain. Part II: Daily Precipitation,https://doi.org/10.1175/jamc-d-20-0058.1,https://openalex.org/W3099309371,2020-11-16,2020,article,132,Yingkai Sha; David John Gagne; Gregory West; Roland B. Stull,Cryospheric studies and observations; Climate variability and models; Meteorological Phenomena and Simulations,True,hybrid,https://doi.org/10.1175/jamc-d-20-0058.1,https://journals.ametsoc.org/downloadpdf/journals/apme/59/12/jamc-d-20-0058.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-20-0058.1.pdf,4fcaccf6c95fe799aac34429fe0a194051d75d2cffcae20ad54dc6188732f99c,
15,Journal of Applied Meteorology and Climatology,Evaluation of Global Reanalysis Land Surface Wind Speed Trends to Support Wind Energy Development Using In Situ Observations,https://doi.org/10.1175/jamc-d-20-0037.1,https://openalex.org/W3099199815,2020-11-13,2020,article,112,Wenxin Fan; Yi Liu; Adrian Chappell; Li Dong; Rongrong Xu; Marie Ekström; Tzung‐May Fu; Zhenzhong Zeng,Climate variability and models; Meteorological Phenomena and Simulations; Atmospheric and Environmental Gas Dynamics,True,bronze,https://doi.org/10.1175/jamc-d-20-0037.1,https://journals.ametsoc.org/downloadpdf/journals/apme/60/1/jamc-d-20-0037.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-20-0037.1.pdf,3506447a9d1a8b7e2d9a1f33d2e74d662c7e7f531b61d1904679bd08f38e922a,
15,Journal of Applied Meteorology and Climatology,A New Satellite-Based Global Climatology of Dust Aerosol Optical Depth,https://doi.org/10.1175/jamc-d-19-0194.1,https://openalex.org/W2988794397,2019-11-04,2019,article,106,Kara K. Voss; Amato T. Evan,Atmospheric aerosols and clouds; Atmospheric chemistry and aerosols; Aeolian processes and effects,False,closed,https://doi.org/10.1175/jamc-d-19-0194.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Urban Heat Island and Urban Dry Island in Moscow and Their Centennial Changes,https://doi.org/10.1175/jamc-d-16-0383.1,https://openalex.org/W2740438842,2017-08-01,2017,article,97,M. А. Lokoshchenko,Urban Heat Island Mitigation; Land Use and Ecosystem Services; Remote Sensing and Land Use,False,closed,https://doi.org/10.1175/jamc-d-16-0383.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,On the Relationship between Intensity and Rainfall Distribution in Tropical Cyclones Making Landfall over China,https://doi.org/10.1175/jamc-d-16-0334.1,https://openalex.org/W2753875897,2017-09-08,2017,article,99,Zifeng Yu; Yuqing Wang; Haiming Xu; Noel E. Davidson; Yandie Chen; Yimin Chen; Hui Yu,Tropical and Extratropical Cyclones Research; Precipitation Measurement and Analysis; Flood Risk Assessment and Management,False,closed,https://doi.org/10.1175/jamc-d-16-0334.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Assessment of the Energy Balance Closure under Advective Conditions and Its Impact Using Remote Sensing Data,https://doi.org/10.1175/jamc-d-16-0096.1,https://openalex.org/W2533235266,2016-10-20,2016,article,106,Ziwei Xu; Yanfei Ma; Shaomin Liu; Wenjiao Shi; Jiemin Wang,Plant Water Relations and Carbon Dynamics; Urban Heat Island Mitigation; Irrigation Practices and Water Management,False,closed,https://doi.org/10.1175/jamc-d-16-0096.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,"Use of Cool Roofs and Vegetation to Mitigate Urban Heat and Improve Human Thermal Stress in Melbourne, Australia",https://doi.org/10.1175/jamc-d-17-0243.1,https://openalex.org/W2807245126,2018-06-06,2018,article,74,Stephanie J. Jacobs; Ailie Gallant; Nigel Tapper; Dan Li,Urban Heat Island Mitigation; Urban Green Space and Health; Building Energy and Comfort Optimization,True,bronze,https://doi.org/10.1175/jamc-d-17-0243.1,https://journals.ametsoc.org/downloadpdf/journals/apme/57/8/jamc-d-17-0243.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-17-0243.1.pdf,464f71f03c5782d69156485b64e574aad6af77919a17e0451033c3b6b186960b,
15,Journal of Applied Meteorology and Climatology,A Case Study on Power Outage Impacts from Future Hurricane Sandy Scenarios,https://doi.org/10.1175/jamc-d-16-0408.1,https://openalex.org/W2763291092,2017-10-02,2017,article,63,David W. Wanik; Emmanouil N. Anagnostou; Marina Astitha; Brian Hartman; Gary M. Lackmann; Jaemo Yang; Diego Cerrai; Jichao He; Maria Frediani,Lightning and Electromagnetic Phenomena; Tropical and Extratropical Cyclones Research; Infrastructure Resilience and Vulnerability Analysis,False,closed,https://doi.org/10.1175/jamc-d-16-0408.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,An Adaptive Tracking Algorithm for Convection in Simulated and Remote Sensing Data,https://doi.org/10.1175/jamc-d-20-0119.1,https://openalex.org/W3135222799,2021-03-01,2021,article,46,Bhupendra Raut; Robert Jackson; Mark H. Picel; Scott Collis; Martin Bergemann; Christian Jakob,Remote Sensing and LiDAR Applications; Remote Sensing in Agriculture; Infrared Target Detection Methodologies,False,closed,https://doi.org/10.1175/jamc-d-20-0119.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,“Wind Theft” from Onshore Wind Turbine Arrays: Sensitivity to Wind Farm Parameterization and Resolution,https://doi.org/10.1175/jamc-d-19-0235.1,https://openalex.org/W2998090193,2019-12-12,2019,article,72,S. C. Pryor; Tristan J. Shepherd; Patrick Volker; Andrea N. Hahmann; R. J. Barthelmie,Wind Energy Research and Development; Social Acceptance of Renewable Energy; Wind and Air Flow Studies,True,bronze,https://doi.org/10.1175/jamc-d-19-0235.1,https://journals.ametsoc.org/downloadpdf/journals/apme/59/1/jamc-d-19-0235.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-19-0235.1.pdf,73a49c932f7b9bfadceb7ac4e7b5253db69eb0245bb13deb46d302e555416c40,
15,Journal of Applied Meteorology and Climatology,The Mean and Turbulent Properties of a Wildfire Convective Plume,https://doi.org/10.1175/jamc-d-16-0384.1,https://openalex.org/W2726642993,2017-06-29,2017,article,77,Neil P. Lareau; Craig B. Clements,Fire effects on ecosystems; Combustion and flame dynamics; Atmospheric aerosols and clouds,False,closed,https://doi.org/10.1175/jamc-d-16-0384.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Daytime Cirrus Cloud Top-of-the-Atmosphere Radiative Forcing Properties at a Midlatitude Site and Their Global Consequences,https://doi.org/10.1175/jamc-d-15-0217.1,https://openalex.org/W2345526234,2016-05-03,2016,article,108,James R. Campbell; Simone Lolli; Jasper R. Lewis; Yu Gu; Ellsworth J. Welton,Atmospheric aerosols and clouds; Atmospheric chemistry and aerosols; Atmospheric and Environmental Gas Dynamics,True,green,https://www.ncbi.nlm.nih.gov/pmc/articles/7430179,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Should Cities Embrace Their Heat Islands as Shields from Extreme Cold?,https://doi.org/10.1175/jamc-d-17-0265.1,https://openalex.org/W2795707521,2018-04-06,2018,article,98,Jiachuan Yang; Elie Bou‐Zeid,Urban Heat Island Mitigation; Building Energy and Comfort Optimization; Wind and Air Flow Studies,False,closed,https://doi.org/10.1175/jamc-d-17-0265.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,"Radiative Effect of Clouds at Ny-Ålesund, Svalbard, as Inferred from Ground-Based Remote Sensing Observations",https://doi.org/10.1175/jamc-d-19-0080.1,https://openalex.org/W2981454149,2019-10-25,2019,article,108,Kerstin Ebell; Tatiana Nomokonova; Marion Maturilli; Christoph Ritter,Atmospheric chemistry and aerosols; Atmospheric aerosols and clouds; Atmospheric and Environmental Gas Dynamics,True,hybrid,https://doi.org/10.1175/jamc-d-19-0080.1,https://journals.ametsoc.org/downloadpdf/journals/apme/59/1/jamc-d-19-0080.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-19-0080.1.pdf,da703c378df0a4c3c6e7e6d7e4ee45195ee090af8d6f0afffa87ce60cc9bde3d,
15,Journal of Applied Meteorology and Climatology,Precipitation Extremes: Trends and Relationships with Average Precipitation and Precipitable Water in the Contiguous United States,https://doi.org/10.1175/jamc-d-19-0185.1,https://openalex.org/W2990796782,2019-11-20,2019,article,103,Kenneth E. Kunkel; Thomas R. Karl; Michael F. Squires; Xungang Yin; Steve T. Stegall; David R. Easterling,Climate variability and models; Meteorological Phenomena and Simulations; Hydrology and Drought Analysis,True,hybrid,https://doi.org/10.1175/jamc-d-19-0185.1,https://journals.ametsoc.org/downloadpdf/journals/apme/59/1/jamc-d-19-0185.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-19-0185.1.pdf,13cf189d6fa2ce62d6b6743f198dd98aa59c7215cbaf8fbb8d2f7caaf7497208,
15,Journal of Applied Meteorology and Climatology,Extending the Heat Index,https://doi.org/10.1175/jamc-d-22-0021.1,https://openalex.org/W4280555362,2022-05-20,2022,article,55,Yi-Chuan Lu; David M. Romps,Climate Change and Health Impacts; Thermoregulation and physiological responses; Spaceflight effects on biology,True,green,https://escholarship.org/uc/item/5qw5f679,https://escholarship.org/content/qt5qw5f679/qt5qw5f679.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-22-0021.1.pdf,c01741135692310e17a37273512f6e18d153c8f092f93fb5efb2ac9d991afd80,
15,Journal of Applied Meteorology and Climatology,Wintertime Orographic Cloud Seeding—A Review,https://doi.org/10.1175/jamc-d-18-0341.1,https://openalex.org/W2964473085,2019-08-06,2019,article,96,Robert M. Rauber; Bart Geerts; Lulin Xue; Jeffrey R. French; Katja Friedrich; Roy Rasmussen; Sarah A. Tessendorf; Derek R. Blestrud; Melvin L. Kunkel; Shaun Parkinson,Atmospheric aerosols and clouds; Meteorological Phenomena and Simulations; Icing and De-icing Technologies,False,closed,https://doi.org/10.1175/jamc-d-18-0341.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Modeling Solar Irradiance and Solar PV Power Output to Create a Resource Assessment Using Linear Multiple Multivariate Regression,https://doi.org/10.1175/jamc-d-16-0175.1,https://openalex.org/W2531405605,2016-10-14,2016,article,41,C. Clack,Solar Radiation and Photovoltaics; Photovoltaic System Optimization Techniques; Energy and Environment Impacts,False,closed,https://doi.org/10.1175/jamc-d-16-0175.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Assessing the Impact of Typhoons on Rice Production in the Philippines,https://doi.org/10.1175/jamc-d-15-0214.1,https://openalex.org/W2278649391,2016-02-24,2016,article,66,Élodie Blanc; Eric Strobl,Climate change impacts on agriculture; Agricultural risk and resilience; Tropical and Extratropical Cyclones Research,True,bronze,https://doi.org/10.1175/jamc-d-15-0214.1,https://journals.ametsoc.org/downloadpdf/journals/apme/55/4/jamc-d-15-0214.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-15-0214.1.pdf,9b962fbe92e28213884b1a7409f794b8cd8b9c0135413085734c0c282ba3235e,
15,Journal of Applied Meteorology and Climatology,Assessment of Alaska Rain-on-Snow Events Using Dynamical Downscaling,https://doi.org/10.1175/jamc-d-17-0276.1,https://openalex.org/W2810133681,2018-06-28,2018,article,73,Peter A. Bieniek; Uma S. Bhatt; John E. Walsh; Rick Lader; Brad Griffith; Jennifer K. Roach; Richard Thoman,Cryospheric studies and observations; Climate change and permafrost; Arctic and Antarctic ice dynamics,True,bronze,https://doi.org/10.1175/jamc-d-17-0276.1,https://journals.ametsoc.org/downloadpdf/journals/apme/57/8/jamc-d-17-0276.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-17-0276.1.pdf,b736d655cfb6042314ac91512fb8fd1ee6941909e231d549247b6e4015bec39a,
15,Journal of Applied Meteorology and Climatology,Temporal–Spatial Patterns of Relative Humidity and the Urban Dryness Island Effect in Beijing City,https://doi.org/10.1175/jamc-d-16-0338.1,https://openalex.org/W2617454218,2017-05-23,2017,article,70,Ping Yang; Guoyu Ren; Wei Hou,Urban Heat Island Mitigation; Land Use and Ecosystem Services; Remote Sensing and Land Use,False,closed,https://doi.org/10.1175/jamc-d-16-0338.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Sensitivity Analysis of the WRF Model: Wind-Resource Assessment for Complex Terrain,https://doi.org/10.1175/jamc-d-17-0121.1,https://openalex.org/W2769013472,2017-11-29,2017,article,101,Sergio Fernández‐González; María Luisa Martín; Eduardo García‐Ortega; Andrés Merino; Jesús Lorenzana; José Luis Sánchez; Francisco P. J. Valero; Javier Sanz Rodrigo,Meteorological Phenomena and Simulations; Climate variability and models; Energy Load and Power Forecasting,False,closed,https://doi.org/10.1175/jamc-d-17-0121.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,"Toward Completing the Raindrop Size Spectrum: Case Studies Involving 2D-Video Disdrometer, Droplet Spectrometer, and Polarimetric Radar Measurements",https://doi.org/10.1175/jamc-d-16-0304.1,https://openalex.org/W2562987405,2016-12-27,2016,article,101,Merhala Thurai; Patrick Gatlin; V. N. Bringi; Walter A. Petersen; Patrick C. Kennedy; Branislav M. Notaroš; Lawrence D. Carey,Precipitation Measurement and Analysis; Meteorological Phenomena and Simulations; Atmospheric aerosols and clouds,False,closed,https://doi.org/10.1175/jamc-d-16-0304.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,An Observational Case Study of Synergies between an Intense Heat Wave and the Urban Heat Island in Beijing,https://doi.org/10.1175/jamc-d-19-0125.1,https://openalex.org/W3008039765,2020-02-24,2020,article,85,Ning An; Jingjing Dou; Jorge E. González; Robert Bornstein; Shiguang Miao; Lin Li,Urban Heat Island Mitigation; Wind and Air Flow Studies; Building Energy and Comfort Optimization,False,closed,https://doi.org/10.1175/jamc-d-19-0125.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Detecting Severe Weather Trends Using an Additive Regressive Convective Hazard Model (AR-CHaMo),https://doi.org/10.1175/jamc-d-17-0132.1,https://openalex.org/W2779512038,2017-12-20,2017,article,101,Anja T. Rädler; Pieter Groenemeijer; Eberhard Faust; R. Sausen,Fire effects on ecosystems; Climate variability and models; Meteorological Phenomena and Simulations,True,green,https://doi.org/10.1175/JAMC-D-17-0132.1>.,https://elib.dlr.de/124244/3/jamc-d-17-0132.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-17-0132.1.pdf,16c66f8d840ebedad4271e49851bce0115cc05883545c6588307f50413bd3129,
15,Journal of Applied Meteorology and Climatology,Severe Hail Fall and Hailstorm Detection Using Remote Sensing Observations,https://doi.org/10.1175/jamc-d-18-0247.1,https://openalex.org/W2919091671,2019-02-28,2019,article,102,Elisa M. Murillo; Cameron R. Homeyer,Meteorological Phenomena and Simulations; Precipitation Measurement and Analysis; Climate variability and models,True,bronze,https://doi.org/10.1175/jamc-d-18-0247.1,https://journals.ametsoc.org/downloadpdf/journals/apme/58/5/jamc-d-18-0247.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-18-0247.1.pdf,169b989b1c535ee8c4d100bdd3910037751f13289cd9d6fce8c3ab3e4a689f43,
15,Journal of Applied Meteorology and Climatology,Probability-Weighted Ensembles of U.S. County-Level Climate Projections for Climate Risk Analysis,https://doi.org/10.1175/jamc-d-15-0302.1,https://openalex.org/W2211503690,2016-05-06,2016,article,62,D. J. Rasmussen; Malte Meinshausen; Robert E. Kopp,Climate variability and models; Climate Change Policy and Economics; Atmospheric and Environmental Gas Dynamics,False,closed,https://doi.org/10.1175/jamc-d-15-0302.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Year-Long Vertical Velocity Statistics Derived from Doppler Lidar Data for the Continental Convective Boundary Layer,https://doi.org/10.1175/jamc-d-16-0359.1,https://openalex.org/W2625847822,2017-06-15,2017,article,99,Larry K. Berg; Rob Newsom; David D. Turner,Meteorological Phenomena and Simulations; Wind and Air Flow Studies; Atmospheric aerosols and clouds,False,closed,https://doi.org/10.1175/jamc-d-16-0359.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Impact of the North Atlantic Oscillation on Transatlantic Flight Routes and Clear-Air Turbulence,https://doi.org/10.1175/jamc-d-15-0261.1,https://openalex.org/W2297465742,2016-01-25,2016,article,34,Jung‐Hoon Kim; William N. Chan; Banavar Sridhar; Robert Sharman; Paul D. Williams; Matt Strahan,Air Traffic Management and Optimization; Advanced Aircraft Design and Technologies; Aviation Industry Analysis and Trends,False,closed,https://doi.org/10.1175/jamc-d-15-0261.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,The Best of Both Worlds: A Decision-Making Framework for Combining Traditional and Contemporary Forecast Systems,https://doi.org/10.1175/jamc-d-17-0012.1,https://openalex.org/W2735307549,2017-07-13,2017,article,56,Roan D. Plotz; Lynda E. Chambers; Charlotte K. Finn,"Climate variability and models; Climate Change, Adaptation, Migration; Climate change and permafrost",True,green,https://figshare.com/articles/journal_contribution/The_best_of_both_worlds_A_decision-making_framework_for_combining_traditional_and_contemporary_forecast_systems/25254979,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,A Probabilistic Multispectral Pattern Recognition Method for Detection of Overshooting Cloud Tops Using Passive Satellite Imager Observations,https://doi.org/10.1175/jamc-d-15-0249.1,https://openalex.org/W2463669762,2016-07-01,2016,article,102,Kristopher M. Bedka; Konstantin Khlopenkov,Meteorological Phenomena and Simulations; Atmospheric aerosols and clouds; Atmospheric and Environmental Gas Dynamics,False,closed,https://doi.org/10.1175/jamc-d-15-0249.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,"Trend Analysis and Forecast of Precipitation, Reference Evapotranspiration, and Rainfall Deficit in the Blackland Prairie of Eastern Mississippi",https://doi.org/10.1175/jamc-d-15-0265.1,https://openalex.org/W2327709762,2016-04-11,2016,article,78,Gary Feng; Stacy Cobb; Zaid Abdo; Daniel K. Fisher; Ying Ouyang; Ardeshir Adeli; Johnie N. Jenkins,Plant Water Relations and Carbon Dynamics; Hydrology and Drought Analysis; Climate variability and models,False,closed,https://doi.org/10.1175/jamc-d-15-0265.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Clouds over the Southern Ocean as Observed from the R/V Investigator during CAPRICORN. Part I: Cloud Occurrence and Phase Partitioning,https://doi.org/10.1175/jamc-d-17-0194.1,https://openalex.org/W2802812684,2018-04-26,2018,article,95,Gerald G. Mace; Alain Protat,Atmospheric aerosols and clouds; Atmospheric chemistry and aerosols; Meteorological Phenomena and Simulations,False,closed,https://doi.org/10.1175/jamc-d-17-0194.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,The Effect of Urban Density and Vegetation Cover on the Heat Island of a Subtropical City,https://doi.org/10.1175/jamc-d-17-0316.1,https://openalex.org/W2891828069,2018-09-21,2018,article,72,Sarah Chapman; Marcus Thatcher; Álvaro Salazar; James Watson; Clive McAlpine,Urban Heat Island Mitigation; Urban Green Space and Health; Climate Change and Health Impacts,True,bronze,https://doi.org/10.1175/jamc-d-17-0316.1,https://journals.ametsoc.org/downloadpdf/journals/apme/57/11/jamc-d-17-0316.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-17-0316.1.pdf,02851a8a156709afa12f4230c814ce157866ecb67523bb389552d80f750f1388,
15,Journal of Applied Meteorology and Climatology,Metrics for evaluating tropical cyclones in climate data,https://doi.org/10.1175/jamc-d-20-0149.1,https://openalex.org/W3134447419,2021-03-05,2021,article,73,Colin M. Zarzycki; Paul Ullrich; Kevin A. Reed,Tropical and Extratropical Cyclones Research; Climate variability and models; Ocean Waves and Remote Sensing,True,bronze,https://doi.org/10.1175/jamc-d-20-0149.1,https://journals.ametsoc.org/downloadpdf/journals/apme/60/5/JAMC-D-20-0149.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-20-0149.1.pdf,aacc52304707627a2474297d688058ed5e53529c7f519fb0a1f19c5f89f68c14,
15,Journal of Applied Meteorology and Climatology,Polarimetric Radar Characteristics of Melting Hail. Part III: Validation of the Algorithm for Hail Size Discrimination,https://doi.org/10.1175/jamc-d-15-0203.1,https://openalex.org/W2272724481,2016-02-03,2016,article,97,Kiel L. Ortega; John Krause; Alexander V. Ryzhkov,Meteorological Phenomena and Simulations; Precipitation Measurement and Analysis; Climate variability and models,False,closed,https://doi.org/10.1175/jamc-d-15-0203.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,"Observed Synergies between Urban Heat Islands and Heat Waves and Their Controlling Factors in Shanghai, China",https://doi.org/10.1175/jamc-d-19-0073.1,https://openalex.org/W2958378132,2019-07-08,2019,article,86,Xiangyu Ao; Liang Wang; Zhi Xing; Wen Gu; Hequn Yang; Dan Li,Urban Heat Island Mitigation; Climate Change and Health Impacts; Wind and Air Flow Studies,False,closed,https://doi.org/10.1175/jamc-d-19-0073.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Constructing a Multifrequency Passive Microwave Hail Retrieval and Climatology in the GPM Domain,https://doi.org/10.1175/jamc-d-19-0042.1,https://openalex.org/W2954897968,2019-07-03,2019,article,97,Sarah D. Bang; Daniel J. Cecil,Meteorological Phenomena and Simulations; Precipitation Measurement and Analysis; Climate variability and models,True,hybrid,https://doi.org/10.1175/jamc-d-19-0042.1,https://journals.ametsoc.org/downloadpdf/journals/apme/58/9/jamc-d-19-0042.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-19-0042.1.pdf,5d25b8feea6b5c1339357978e56bf772cb2d99ef6b7d2852999ab6a744d53a9c,
15,Journal of Applied Meteorology and Climatology,Remotely Sensed Land Skin Temperature as a Spatial Predictor of Air Temperature across the Conterminous United States,https://doi.org/10.1175/jamc-d-15-0276.1,https://openalex.org/W2321235921,2016-04-07,2016,article,96,Jared W. Oyler; Solomon Z. Dobrowski; Zachary A. Holden; Steven W. Running,Urban Heat Island Mitigation; Cryospheric studies and observations; Climate variability and models,False,closed,https://doi.org/10.1175/jamc-d-15-0276.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Multimodel Ensemble Sea Level Forecasts for Tropical Pacific Islands,https://doi.org/10.1175/jamc-d-16-0284.1,https://openalex.org/W2571852704,2017-01-11,2017,article,52,Matthew J. Widlansky; John J. Marra; Md. Rashed Chowdhury; Scott Stephens; Elaine R. Miles; Nicolas Fauchereau; Claire M. Spillman; Grant Smith; G. R. Beard; Judith R. Wells,Geophysics and Gravity Measurements; Oceanographic and Atmospheric Processes; Climate variability and models,False,closed,https://doi.org/10.1175/jamc-d-16-0284.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Characterizing Sources of Uncertainty from Global Climate Models and Downscaling Techniques,https://doi.org/10.1175/jamc-d-17-0087.1,https://openalex.org/W2758098718,2017-09-22,2017,article,86,Adrienne Wootten; Adam Terando; Brian J. Reich; Ryan Boyles; Fredrick H. M. Semazzi,Climate variability and models; Cryospheric studies and observations; Climate change and permafrost,False,closed,https://doi.org/10.1175/jamc-d-17-0087.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Polarimetric Radar Relations for Quantification of Snow Based on Disdrometer Data,https://doi.org/10.1175/jamc-d-17-0090.1,https://openalex.org/W2761279999,2017-10-03,2017,article,93,Petar Bukovčić; Alexander Ryzhkov; Dušan S. Zrnić; Guifu Zhang,Cryospheric studies and observations; Precipitation Measurement and Analysis; Meteorological Phenomena and Simulations,True,bronze,https://doi.org/10.1175/jamc-d-17-0090.1,https://journals.ametsoc.org/downloadpdf/journals/apme/57/1/jamc-d-17-0090.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-17-0090.1.pdf,61f8895a79c7e9657a0c12802331e2c6005ac01eda3c1979883faeb0a0fdff80,
15,Journal of Applied Meteorology and Climatology,Changes in Wind Speed under Heat Waves Enhance Urban Heat Islands in the Beijing Metropolitan Area,https://doi.org/10.1175/jamc-d-16-0102.1,https://openalex.org/W2513415914,2016-08-23,2016,article,85,Dan Li; Ting Sun; Maofeng Liu; Linlin Wang; Zhiqiu Gao,Urban Heat Island Mitigation; Wind and Air Flow Studies; Climate Change and Health Impacts,False,closed,https://doi.org/10.1175/jamc-d-16-0102.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Impact of Lake Breezes on Summer Ozone Concentrations in the Salt Lake Valley,https://doi.org/10.1175/jamc-d-16-0216.1,https://openalex.org/W2544362720,2016-10-28,2016,article,85,Brian K. Blaylock; John D. Horel; Erik T. Crosman,Atmospheric chemistry and aerosols; Meteorological Phenomena and Simulations; Atmospheric aerosols and clouds,False,closed,https://doi.org/10.1175/jamc-d-16-0216.1,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,Projections of Twenty-First-Century Climate Extremes for Alaska via Dynamical Downscaling and Quantile Mapping,https://doi.org/10.1175/jamc-d-16-0415.1,https://openalex.org/W2735031630,2017-07-14,2017,article,73,Rick Lader; John E. Walsh; Uma S. Bhatt; Peter A. Bieniek,Climate variability and models; Arctic and Antarctic ice dynamics; Climate change and permafrost,True,bronze,https://doi.org/10.1175/jamc-d-16-0415.1,https://journals.ametsoc.org/downloadpdf/journals/apme/56/9/jamc-d-16-0415.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-16-0415.1.pdf,9602d32035d33fcf86d175da5ddcf2ace8bd23b6ae66e94b2194a29733765608,
15,Journal of Applied Meteorology and Climatology,"Low-Level Jets over Utö, Finland, Based on Doppler Lidar Observations",https://doi.org/10.1175/jamc-d-16-0411.1,https://openalex.org/W2737675090,2017-07-19,2017,article,88,Minttu Tuononen; Ewan O’Connor; Victoria A. Sinclair; Ville Vakkari,Meteorological Phenomena and Simulations; Wind and Air Flow Studies; Atmospheric aerosols and clouds,True,green,http://hdl.handle.net/10138/308169,,,skipped_final_no_direct_pdf,,,
15,Journal of Applied Meteorology and Climatology,The More Extreme Nature of North American Monsoon Precipitation in the Southwestern United States as Revealed by a Historical Climatology of Simulated Severe Weather Events,https://doi.org/10.1175/jamc-d-16-0358.1,https://openalex.org/W2732400575,2017-07-03,2017,article,86,Thang M. Luong; Christopher L. Castro; Hsin-I Chang; Timothy M. Lahmers; David K. Adams; C. Ochoa,Climate variability and models; Meteorological Phenomena and Simulations; Tropical and Extratropical Cyclones Research,True,bronze,https://doi.org/10.1175/jamc-d-16-0358.1,https://journals.ametsoc.org/downloadpdf/journals/apme/56/9/jamc-d-16-0358.1.pdf,,downloaded_verified,data\papers\15\10.1175_jamc-d-16-0358.1.pdf,e4c6fc0ef2cab85eb503878fce1c8ea3ae8d0888c057e332940bf0e5f49ccd58,
