doi,split,year,journal_rank,primary_theme,has_local_fulltext
https://doi.org/10.1175/bams-d-18-0023.1,blind_test,2018,1,climate-variability-change,true
https://doi.org/10.1175/bams-d-18-0040.1,train,2019,1,forecasting-predictability,true
https://doi.org/10.1175/bams-d-18-0056.1,train,2019,1,cloud-precipitation-microphysics,true
https://doi.org/10.1175/bams-d-18-0072.1,train,2018,1,dynamics-weather-systems,false
https://doi.org/10.1175/bams-d-18-0109.1,development,2019,1,dynamics-weather-systems,false
https://doi.org/10.1175/bams-d-18-0167.1,train,2019,1,climate-variability-change,true
https://doi.org/10.1175/bams-d-18-0189.1,train,2019,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-18-0194.1,train,2019,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-18-0195.1,train,2019,1,climate-variability-change,true
https://doi.org/10.1175/bams-d-18-0211.1,development,2019,1,climate-variability-change,true
https://doi.org/10.1175/bams-d-18-0268.1,train,2019,1,dynamics-weather-systems,false
https://doi.org/10.1175/bams-d-18-0270.1,train,2019,1,dynamics-weather-systems,false
https://doi.org/10.1175/bams-d-18-0280.1,train,2019,1,climate-variability-change,true
https://doi.org/10.1175/bams-d-18-0290.1,development,2019,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-18-0326.1,blind_test,2020,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-18-0341.1,train,2020,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-19-0001.1,train,2019,1,observations-instruments,true
https://doi.org/10.1175/bams-d-19-0017.1,train,2020,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-19-0037.1,train,2020,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-19-0040.1,train,2019,1,dynamics-weather-systems,false
https://doi.org/10.1175/bams-d-19-0113.1,train,2020,1,dynamics-weather-systems,false
https://doi.org/10.1175/bams-d-19-0165.1,blind_test,2020,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-19-0198.1,train,2020,1,observations-instruments,true
https://doi.org/10.1175/bams-d-19-0304.1,development,2021,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-19-0308.1,train,2020,1,forecasting-predictability,true
https://doi.org/10.1175/bams-d-19-0335.1,train,2020,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-19-0337.1,blind_test,2020,1,climate-variability-change,true
https://doi.org/10.1175/bams-d-19-0364.1,blind_test,2021,1,dynamics-weather-systems,true
https://doi.org/10.1175/bams-d-20-0132.1,train,2020,1,cloud-precipitation-microphysics,true
https://doi.org/10.1175/bams-d-20-0193.1,train,2021,1,air-quality-exposure,false
https://doi.org/10.1175/bams-d-21-0075.1,train,2023,1,forecasting-predictability,true
https://doi.org/10.1175/bams-d-21-0125.1,train,2022,1,cloud-precipitation-microphysics,true
https://doi.org/10.1175/bams-d-23-0064.1,train,2024,1,forecasting-predictability,true
https://doi.org/10.1175/jamc-d-15-0130.1,train,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0162.1,blind_test,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0199.1,train,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0203.1,train,2016,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-15-0214.1,development,2016,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-15-0217.1,train,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0248.1,train,2016,15,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jamc-d-15-0249.1,development,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0261.1,train,2016,15,boundary-layer-turbulence,false
https://doi.org/10.1175/jamc-d-15-0265.1,blind_test,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0276.1,train,2016,15,observations-instruments,false
https://doi.org/10.1175/jamc-d-15-0297.1,train,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0302.1,train,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0304.1,development,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0338.1,train,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0342.1,train,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-15-0355.1,train,2016,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-16-0031.1,train,2016,15,forecasting-predictability,false
https://doi.org/10.1175/jamc-d-16-0082.1,train,2016,15,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jamc-d-16-0096.1,blind_test,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-16-0102.1,blind_test,2016,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-16-0143.1,train,2016,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-16-0168.1,blind_test,2017,15,air-quality-exposure,false
https://doi.org/10.1175/jamc-d-16-0175.1,train,2016,15,atmospheric-radiation,false
https://doi.org/10.1175/jamc-d-16-0183.1,train,2016,15,forecasting-predictability,false
https://doi.org/10.1175/jamc-d-16-0204.1,train,2017,15,forecasting-predictability,false
https://doi.org/10.1175/jamc-d-16-0205.1,train,2016,15,forecasting-predictability,false
https://doi.org/10.1175/jamc-d-16-0216.1,development,2016,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-16-0249.1,train,2017,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-16-0258.1,development,2017,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-16-0262.1,train,2017,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-16-0284.1,development,2017,15,forecasting-predictability,false
https://doi.org/10.1175/jamc-d-16-0298.1,development,2017,15,atmospheric-chemistry,false
https://doi.org/10.1175/jamc-d-16-0304.1,train,2016,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-16-0312.1,train,2017,15,forecasting-predictability,false
https://doi.org/10.1175/jamc-d-16-0325.1,train,2016,15,land-atmosphere,false
https://doi.org/10.1175/jamc-d-16-0334.1,train,2017,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-16-0338.1,train,2017,15,remote-sensing-retrieval,false
https://doi.org/10.1175/jamc-d-16-0358.1,train,2017,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-16-0359.1,train,2017,15,boundary-layer-turbulence,false
https://doi.org/10.1175/jamc-d-16-0368.1,train,2017,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-16-0375.1,train,2017,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-16-0379.1,blind_test,2017,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-16-0383.1,train,2017,15,remote-sensing-retrieval,false
https://doi.org/10.1175/jamc-d-16-0384.1,train,2017,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-16-0408.1,blind_test,2017,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-16-0411.1,blind_test,2017,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-16-0415.1,train,2017,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-17-0012.1,blind_test,2017,15,forecasting-predictability,false
https://doi.org/10.1175/jamc-d-17-0033.1,train,2017,15,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jamc-d-17-0035.1,train,2017,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-17-0065.1,train,2017,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-17-0087.1,train,2017,15,observations-instruments,false
https://doi.org/10.1175/jamc-d-17-0090.1,development,2017,15,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jamc-d-17-0093.1,train,2017,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-17-0094.1,train,2018,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-17-0121.1,train,2017,15,forecasting-predictability,false
https://doi.org/10.1175/jamc-d-17-0132.1,train,2017,15,climate-variability-change,true
https://doi.org/10.1175/jamc-d-17-0137.1,train,2018,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-17-0160.1,train,2017,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-17-0167.1,development,2017,15,climate-variability-change,true
https://doi.org/10.1175/jamc-d-17-0194.1,train,2018,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-17-0243.1,blind_test,2018,15,air-quality-exposure,true
https://doi.org/10.1175/jamc-d-17-0254.1,train,2017,15,boundary-layer-turbulence,false
https://doi.org/10.1175/jamc-d-17-0265.1,train,2018,15,extremes,false
https://doi.org/10.1175/jamc-d-17-0276.1,train,2018,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-17-0306.1,blind_test,2018,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-17-0316.1,development,2018,15,air-quality-exposure,true
https://doi.org/10.1175/jamc-d-17-0334.1,train,2018,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-18-0021.1,train,2019,15,forecasting-predictability,false
https://doi.org/10.1175/jamc-d-18-0073.1,train,2018,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-18-0124.1,train,2019,15,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jamc-d-18-0174.1,train,2019,15,climate-variability-change,true
https://doi.org/10.1175/jamc-d-18-0246.1,train,2019,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-18-0247.1,train,2019,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-18-0256.1,train,2019,15,observations-instruments,true
https://doi.org/10.1175/jamc-d-18-0271.1,train,2019,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-18-0284.1,train,2019,15,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jamc-d-18-0341.1,development,2019,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-19-0042.1,blind_test,2019,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-19-0048.1,train,2019,15,observations-instruments,false
https://doi.org/10.1175/jamc-d-19-0073.1,train,2019,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-19-0080.1,train,2019,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-19-0124.1,development,2020,15,remote-sensing-retrieval,true
https://doi.org/10.1175/jamc-d-19-0125.1,train,2020,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-19-0181.1,blind_test,2020,15,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jamc-d-19-0185.1,train,2019,15,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jamc-d-19-0194.1,blind_test,2019,15,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jamc-d-19-0235.1,development,2019,15,model-evaluation-downscaling,true
https://doi.org/10.1175/jamc-d-19-0304.1,train,2020,15,numerical-weather-prediction,false
https://doi.org/10.1175/jamc-d-20-0037.1,train,2020,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-20-0053.1,train,2020,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-20-0057.1,train,2020,15,observations-instruments,false
https://doi.org/10.1175/jamc-d-20-0058.1,train,2020,15,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jamc-d-20-0119.1,blind_test,2021,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-20-0149.1,train,2021,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-20-0162.1,development,2020,15,forecasting-predictability,true
https://doi.org/10.1175/jamc-d-20-0291.1,development,2021,15,dynamics-weather-systems,false
https://doi.org/10.1175/jamc-d-21-0029.1,train,2021,15,dynamics-weather-systems,true
https://doi.org/10.1175/jamc-d-22-0021.1,train,2022,15,air-quality-exposure,true
https://doi.org/10.1175/jas-d-15-0142.1,development,2016,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-15-0148.1,train,2016,13,boundary-layer-turbulence,false
https://doi.org/10.1175/jas-d-15-0168.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-15-0185.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-15-0215.1,train,2016,13,boundary-layer-turbulence,false
https://doi.org/10.1175/jas-d-15-0232.1,development,2016,13,climate-variability-change,false
https://doi.org/10.1175/jas-d-15-0236.1,train,2016,13,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jas-d-15-0249.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-15-0276.1,train,2016,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-15-0278.1,train,2016,13,atmospheric-chemistry,true
https://doi.org/10.1175/jas-d-15-0285.1,blind_test,2016,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-15-0295.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-15-0302.1,blind_test,2016,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-15-0307.1,blind_test,2016,13,climate-variability-change,false
https://doi.org/10.1175/jas-d-15-0324.1,development,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-15-0327.1,train,2016,13,atmospheric-chemistry,false
https://doi.org/10.1175/jas-d-15-0332.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-15-0339.1,train,2016,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-15-0353.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-15-0355.1,train,2016,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-15-0367.1,development,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-15-0370.1,development,2016,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-15-0380.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0016.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0027.1,train,2016,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-16-0033.1,blind_test,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0036.1,train,2016,13,climate-variability-change,false
https://doi.org/10.1175/jas-d-16-0037.1,blind_test,2016,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-16-0044.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0059.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0066.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0074.1,train,2016,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-16-0087.1,blind_test,2016,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-16-0100.1,blind_test,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0102.1,train,2016,13,air-quality-exposure,false
https://doi.org/10.1175/jas-d-16-0104.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0106.1,train,2016,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-16-0115.1,train,2016,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-16-0119.1,train,2016,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-16-0131.1,development,2016,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-16-0166.1,train,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0180.1,train,2017,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-16-0194.1,train,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0205.1,blind_test,2017,13,atmospheric-chemistry,false
https://doi.org/10.1175/jas-d-16-0223.1,blind_test,2017,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-16-0224.1,blind_test,2017,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-16-0226.1,development,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0234.1,train,2016,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0264.1,train,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0269.1,train,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0305.1,development,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0343.1,development,2017,13,climate-variability-change,false
https://doi.org/10.1175/jas-d-16-0344.1,train,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-16-0350.1,train,2017,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-16-0362.1,blind_test,2017,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-17-0033.1,train,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-17-0043.1,train,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-17-0067.1,train,2017,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-17-0081.1,development,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-17-0102.1,train,2017,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-17-0123.1,train,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-17-0136.1,development,2017,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-17-0155.1,train,2018,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-17-0190.1,train,2018,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-17-0217.1,train,2018,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-17-0242.1,train,2018,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-17-0244.1,train,2018,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-17-0264.1,train,2018,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-17-0343.1,development,2018,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-17-0397.1,train,2018,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-18-0006.1,blind_test,2018,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-18-0035.1,train,2018,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-18-0052.1,development,2018,13,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jas-d-18-0070.1,train,2018,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-18-0078.1,train,2018,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-18-0141.1,train,2018,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-18-0152.1,train,2018,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-18-0196.1,train,2018,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-18-0269.1,train,2019,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-18-0324.1,blind_test,2019,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-18-0331.1,train,2019,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-18-0343.1,train,2019,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-19-0042.1,train,2019,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-19-0096.1,train,2019,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-19-0116.1,train,2019,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-19-0243.1,blind_test,2020,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-19-0352.1,train,2020,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-20-0007.1,train,2020,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-20-0016.1,development,2020,13,climate-variability-change,true
https://doi.org/10.1175/jas-d-20-0054.1,development,2020,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-20-0081.1,train,2020,13,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jas-d-20-0200.1,train,2021,13,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jas-d-20-0248.1,train,2020,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-20-0299.1,train,2021,13,dynamics-weather-systems,true
https://doi.org/10.1175/jas-d-20-0323.1,blind_test,2021,13,unclassified,false
https://doi.org/10.1175/jas-d-20-0338.1,blind_test,2021,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-21-0003.1,train,2021,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-21-0054.1,development,2021,13,dynamics-weather-systems,false
https://doi.org/10.1175/jas-d-21-0077.1,train,2021,13,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jas-d-21-0252.1,train,2022,13,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-15-0239.1,blind_test,2016,2,climate-variability-change,false
https://doi.org/10.1175/jcli-d-15-0304.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-15-0358.1,train,2016,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-15-0452.1,train,2016,2,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jcli-d-15-0502.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-15-0508.1,blind_test,2016,2,climate-variability-change,false
https://doi.org/10.1175/jcli-d-15-0556.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-15-0564.1,train,2016,2,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jcli-d-15-0611.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-15-0612.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-15-0618.1,development,2016,2,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jcli-d-15-0654.1,development,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-15-0655.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-15-0679.1,train,2016,2,climate-variability-change,false
https://doi.org/10.1175/jcli-d-15-0730.1,train,2016,2,forecasting-predictability,false
https://doi.org/10.1175/jcli-d-15-0773.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-15-0792.1,blind_test,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-15-0799.1,train,2016,2,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jcli-d-15-0842.1,train,2016,2,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jcli-d-16-0057.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0076.1,train,2016,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-16-0127.1,train,2016,2,climate-variability-change,false
https://doi.org/10.1175/jcli-d-16-0180.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0197.1,blind_test,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0261.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0269.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0298.1,development,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0338.1,train,2016,2,climate-variability-change,false
https://doi.org/10.1175/jcli-d-16-0351.1,blind_test,2016,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-16-0408.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0412.1,train,2016,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0420.1,development,2017,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-16-0455.1,train,2017,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-16-0458.1,development,2017,2,remote-sensing-retrieval,false
https://doi.org/10.1175/jcli-d-16-0489.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0557.1,train,2017,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-16-0570.1,train,2016,2,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jcli-d-16-0597.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0609.1,train,2017,2,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jcli-d-16-0613.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0614.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0620.1,train,2016,2,atmospheric-chemistry,false
https://doi.org/10.1175/jcli-d-16-0671.1,train,2017,2,cloud-precipitation-microphysics,false
https://doi.org/10.1175/jcli-d-16-0699.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0720.1,train,2016,2,remote-sensing-retrieval,true
https://doi.org/10.1175/jcli-d-16-0727.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0758.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0795.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0807.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0808.1,blind_test,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-16-0836.1,train,2017,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-16-0844.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-17-0087.1,train,2017,2,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jcli-d-17-0208.1,train,2017,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-17-0236.1,development,2018,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-17-0274.1,development,2017,2,climate-variability-change,false
https://doi.org/10.1175/jcli-d-17-0340.1,development,2017,2,climate-variability-change,false
https://doi.org/10.1175/jcli-d-17-0352.1,development,2018,2,observations-instruments,false
https://doi.org/10.1175/jcli-d-17-0427.1,blind_test,2018,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-17-0523.1,train,2018,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-17-0657.1,development,2018,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-17-0898.1,train,2018,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-18-0094.1,blind_test,2018,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-18-0102.1,train,2018,2,cloud-precipitation-microphysics,true
https://doi.org/10.1175/jcli-d-18-0134.1,development,2018,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-18-0149.1,blind_test,2018,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-18-0210.1,blind_test,2018,2,forecasting-predictability,false
https://doi.org/10.1175/jcli-d-18-0233.1,development,2018,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-18-0331.1,train,2019,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-18-0372.1,blind_test,2018,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-18-0449.1,train,2019,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-18-0472.1,development,2019,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-18-0643.1,train,2019,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-18-0750.1,train,2019,2,dynamics-weather-systems,false
https://doi.org/10.1175/jcli-d-18-0843.1,train,2019,2,dynamics-weather-systems,true
https://doi.org/10.1175/jcli-d-19-0084.1,train,2019,2,observations-instruments,true
